id,조문문장,T4_L1,T4_L2,T4_확신도,T4_근거
P00033,따로 법률로 정한다,위임,해당없음,4,"표지어구가 '법률'로 끝나지만 문장 끝이 독립적 규정으로 별도 제정 여부를 명시하는 형태로 보이며, 일부 요건을 하위 규범에 맡길 수 있는 위임의 가능성을 남긴다. 다만 구체적 위임의 범위가 제시되지 않아 판단 불가성도 여지가 있어 위임으로 판단하고, 법률 형식은 '법률'로 명시되어 있다."
P00034,따로 법률로 정한다,위임,대통령령|조례,4,"표지어구가 '법률'로 끝나고 문장이 '따로 법률로 정한다'는 규정의 범위를 법률로 정하도록 지시하므로 위임에 해당하나, 실제 구체 형식은 법률로 정하는 것으로 원용 규정의 성격도 함께 포함될 여지가 있어 병기 가능성이 있다. 다만 포괄위임의 여부는 판단하지 않고 위임으로 분류한다."
P00035,교육부령으로 정한다,위임,해당없음,5,표지어구가 '교육부령'으로 정한다고 명시되어 있어 규율권한의 위임에 해당한다.
P00036,대통령령으로 정하는,위임,대통령령,5,"문장이 끝나지 않고 단지 표지어구로 '대통령령으로 정하는'이라는 형식을 제시하므로 위임으로 판정하되, L2는 표지어구에 따라 대통령령으로 정하는 범위를 명시한다."
P00037,대통령령으로 정하는 사항,위임,대통령령,5,문장 끝에 '대통령령으로 정하는 사항'으로 규율권한을 하위에 넘기는 위임 표현이 명확하게 드러난다.
P00038,대통령령으로 정하는 바에,위임,대통령령,5,문장이 종결형으로 특정 규정의 요건을 대통령령으로 정하는 바에 따라 규율권한을 넘긴다.
P00039,교육부령으로 정하는,인용,해당없음,5,문장 끝의 표지어구가 '교육부령'으로 명시되어 있어 규범의 형식을 직접적으로 지정한다는 점에서 인용에 해당한다.
P00040,대통령령으로 정하는,위임,대통령령,5,"문장 끝에 '대통령령으로 정하는'으로 규정의 일부를 대통령령에 위임하는 형태로 해석되며, 규율권한의 이양이 의심된다."
P00041,대통령령으로 정한다,위임,대통령령,5,"문장 끝에 제한된 형식으로 규율권한을 위임하는 형태이며, 표지어구가 대통령령임으로 L2도 대통령령으로 판단"
P00042,대통령령으로 정하는,위임,대통령령,5,문장 말미에 '대통령령으로 정하는'이 있어 요건 일부를 대통령령에 맡김으로 규율권한의 넘김 판단.
P00043,대통령령으로 정한다,위임,대통령령,5,문장이 하위 규범의 규율권한을 넘기게 하는 위임 형태로 보인다(대통령령으로 정한다).
P00044,대통령령으로 정한다,위임,대통령령,5,"표지어구가 대통령령임을 명시하고 있으며, 문장 끝이 규율권한을 대통령령에 위임하는 형태로 해석된다."
P00045,대통령령으로 정하는 임용기준과,위임,대통령령,5,문장 끝 부분에 '대통령령으로 정하는'이 있어 임용기준의 구체화를 대통령령에 위임하는 형식이므로 위임으로 판단
P00046,대통령령으로 정하는 사항을,위임,대통령령,5,문장이 종결형으로 특정 규범 형식을 지시하기보다는 ‘대통령령으로 정하는 사항’을 규정의 범위로 삼아 하위 규범의 규율권한을 넘기는 위임의 형태를 갖춘다.
P00047,대통령령으로 정하는,위임,대통령령,5,문장이 끝나지 않아도 ‘대통령령으로 정하는’ 형태는 요건 일부를 맡기는 부분으로 위임에 해당한다.
P00048,사항은 대통령령으로,위임,대통령령,5,문장 말미에 종결형으로 '대통령령으로' 규정되어 있어 규율권한의 위임이 명시적으로 이루어지는 형태이다.
P00049,사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령으로'로 끝나며 하위 규범에 규율권한을 넘기는 위임에 해당한다.
P00050,대통령령으로 정하는,위임,대통령령,5,"문장이 종결형으로 규율권한을 대통령령에 위임하는 형태로 해석되며, 특정 요건을 대통령령으로 정하는 부분은 위임으로 분류된다."
P00051,대통령령으로 정하고,위임,대통령령,5,문장이 종결형으로 대통령령으로 정하겠다고 규정하므로 하위 규범에 규율권한을 넘긴 위임에 해당한다.
P00052,대통령령으로 정하고,위임,대통령령,5,문장 종결형으로 규율권한을 넘겨 규정 형식을 대통령령으로 규정한다.
P00053,대통령령으로 정하고,위임,대통령령,5,표지어구가 ‘대통령령으로 정하고’로 끝나며 규율권한의 일부를 대통령령에 위임하는 형태로 판단된다.
P00054,대통령령으로 정하고,위임,대통령령,5,문장 말미의 '대통령령으로 정하고'는 규율권한의 범위를 하위 규범에 넘겨 일정한 내용을 대통령령으로 정하도록 하는 위임의 표현이다.
P00055,대통령령으로 정하고,위임,대통령령,5,"문장 끝에 '대통령령으로 정하고'가 포괄적 규정의 위임 형태로 나타나며, 하위 규범에 규율권한을 넘긴다."
P00056,"① 학교의 명칭은 국립학교는 대통령령으로 정하고, 공립학교는 해당 지방자치단체의 조례로 정하며, 사립학교는 해당 학교법인의 정관으로 정한다.",위임,조례,5,"문장 말미의 표지어구가 조례로 정한다고 명시되어 있으며, 하위 규범으로의 규율권한 위임에 해당한다."
P00057,"① 학교의 명칭은 국립학교는 대통령령으로 정하고, 공립학교는 해당 지방자치단체의 조례로 정하며, 사립학교는 해당 학교법인의 정관으로 정한다.",위임,조례,5,"표지어구가 '조례로' 포함되며, 상위 법령의 규정에 따라 구체적 명칭을 정하는 부분이 지방자치단체의 조례로 정하도록 위임하는 형태이므로 위임으로 판단된다."
P00058,"① 학교의 명칭은 국립학교는 대통령령으로 정하고, 공립학교는 해당 지방자치단체의 조례로 정하며, 사립학교는 해당 학교법인의 정관으로 정한다.",위임,조례,5,표지어구가 제시된 대로 조례로 정한다는 부분이 하위 규범의 규율권한을 넘겨 위임에 해당한다.
P00059,"① 학교의 명칭은 국립학교는 대통령령으로 정하고, 공립학교는 해당 지방자치단체의 조례로 정하며, 사립학교는 해당 학교법인의 정관으로 정한다.",위임,조례,5,문장 말단에 해당하는 '조례로 정하며'로 특정 하위 규범에 규율권한을 넘겼으므로 위임에 해당한다.
P00060,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는'으로 끝나며 요건 일부를 위임하는 형태로 규율권한을 넘긴다고 판단된다.
P00061,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는'으로 끝나며 요건을 대통령령에 위임하는 형태로 규율권한을 넘김.
P00062,대통령령과 학칙으로,위임,대통령령,5,상위법령이 제시하고 표지어구에 따라 문장에 대통령령이 요구되므로 규율권한의 위임으로 판단된다.
P00063,대통령령과 학칙으로,위임,대통령령,5,"표지어구 '대통령령'이 문장에 포함되어 있고, 하위 규범의 규정 범위를 특정하며 규율권한을 넘기는 의미로 해석될 여지가 있어 위임으로 판단한다."
P00064,대통령령과 학칙으로,위임,대통령령,5,"표지어구가 '대통령령'으로 시작하며 문장 내에서 위임의 형태를 암시하는 구성(‘대통령령과 학칙으로’)으로, 하위 규범의 권한 이양을 포함하는 것으로 판단됩니다."
P00065,대통령령과 학칙으로,위임,대통령령,5,"표지어구가 '대통령령'으로 끝나고 문장에 규율권한의 위임 가능성이 있어 보이며, 일부 요건을 대통령령으로 정하는 식의 위임 형식으로 해석될 여지가 있다."
P00066,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,대통령령|조례,5,"문장 말미에 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 정관과 학칙으로 정한다고 명시되어 위임의 구조를 보인다. 특히 대통령령과 조례를 함께 규정 요소로 두고 있어 위임으로 해석된다."
P00067,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,조례,4,"문장 내에서 국립, 공립, 사립 학교의 조직에 관한 기본적 사항을 정하는 주체와 형식을 열거하고 있으며, 공립학교의 경우 지방자치단체의 조례를 명시해 일부 규범 권한이 위임되는 형태를 보인다. 다만 문장 말미의 '조례와'는 표지어구로 보아 이후 병기될 가능성이 있어 이를 반영해 형식을 병기 목록으로 제시한다."
P00068,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,조례,4,"문장에서 학교의 조직에 관한 기본적 사항을 정하는 주체를 규정하고, 국립학교는 대통령령과 학칙으로, 공립학교는 조례와 학칙으로, 사립학교는 정관과 학칙으로 정하도록 위임하고 있다."
P00069,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,대통령령|조례,5,"문장에 상위법령이 정하는 바를 구체적으로 규정하고 있으며, 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 조례와 학칙으로 정하고, 사립학교는 정관과 학칙으로 정한다. 형식상 각 법형식이 병기되어 있어 위임에 해당한다."
P00070,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,조례,5,상위 규범에서 구체 규정 범위를 국립/공립/사립에 따라 각각 대통령령|조례와 학칙/정관 등으로 정하도록 명시되어 있어 하위 규범의 규율권한 이양이 분명하므로 위임에 해당한다. 또한 표지어구가 '조례와'로 시작되어 조례가 병기된 인용 구조를 암시한다.
P00071,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,조례,4,문장에서 각 학교유형별로 규율권한의 범위를 정하는 부분은 하위 규범에 구속력을 부여하는 위임에 해당한다. 다만 표지어구가 '조례와'로 끝나지만 전체 문맥상 조례와 학칙으로 정하는 바를 명시하고 있어 병기된 법형식은 조례|학칙으로 판단한다.
P00072,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,대통령령|조례,5,"문장에 상위 규범이 구체적 규율 권한을 하위 규범에 넘겨 정하도록 명시되어 있으며, 포괄적 위임으로 해석될 여지가 있다. 또한 공립학교의 경우 조례를 언급하므로 두 형식이 병기되어 있다."
P00073,"② 학교의 조직에 관한 기본적 사항은 국립학교는 대통령령과 학칙으로 정하고, 공립학교는 해당 지방자치단체의 조례와 학칙으로 정하며, 사립학교는 해당 학교법인의 정관과 학칙으로 정한다.",위임,조례,5,"문장 내에서 각 유형의 규범으로 정하는 바를 열거하고 있으며, 상위 규범으로부터의 위임이 존재한다. 특히 공립학교의 경우 조례와 학칙으로 정하고, 사립학교의 경우 정관과 학칙으로 정하는 부분이 위임에 해당한다. 표지어구 '조례와'는 조례를 포함하는 병기 형식을 명시한다."
P00074,심의에 필요한 경우 대통령령으로,위임,대통령령,5,표지어구가 '대통령령으로'로 시작하여 요건 일부를 위임하는 형태이므로 하위 규범에 규율권한이 넘어간다고 판단한다.
P00075,대통령령으로 정하는 사항에 대해서는 대학평의원회의,위임,대통령령,5,문장이 '대통령령으로 정하는 사항에 대해서는'으로 시작하며 특정 규율사항을 하위 규범에 위임하는 형식이다.
P00076,대통령령으로 정하는 바에 따라 해당 학교법인의,위임,대통령령,5,문장 말미의 '대통령령으로 정하는 바에 따라'는 요건을 대통령령에 위임하는 형태로 규율권한의 넘김을 나타낸다.
P00077,대통령령으로 정하는 기준에 따라 학칙,위임,대통령령,5,문장 말미에 표지어구로 '대통령령으로 정하는 기준에 따라'가 있어 위임에 해당한다.
P00078,대통령령으로 정하는,위임,대통령령,5,문장의 형태가 ‘대통령령으로 정하는’으로 요건 일부를 하위 규범에 맡기는 위임의 구문이므로 규율권한을 넘긴 것으로 판단된다.
P00079,대통령령으로 정하는,위임,대통령령,5,"문장이 종결형으로 특정 규범 형식을 규정하며, 일부 요건을 대통령령으로 정한다는 형태이므로 규율권한의 위임으로 판단된다."
P00080,대통령령으로 정하는,위임,대통령령,5,"문장 끝이 '대통령령으로 정하는'으로 규율권한의 위임 요소를 나타내며, 표지어구도 '대통령령'으로 명시되어 있다."
P00081,대통령령으로 정한다,위임,대통령령,5,문장의 끝이 '대통령령으로 정한다'로 규율권한을 하위 규범에 넘긴다.
P00082,대통령령으로 정하는,위임,대통령령,5,"문장이 끝나지 않은 채로 '대통령령으로 정하는' 형태로 규율권한의 위임을 암시하며, 포괄적 위임 가능성을 염두에 둠. 또한 표지어구가 '대통령령'이므로 L2도 대통령령으로 판정."
P00083,대통령령으로 정한다,위임,대통령령,5,"문장 말미에 '대통령령으로 정한다'로 규율권한을 하위 규범에 넘김을 명시하고 있으며, 표지어구도 '대통령령'이다."
P00084,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는'으로 끝나며 요건 일부를 하위 규범에 맡기는 형태이므로 위임으로 판단된다.
P00085,대통령령으로 정하는,위임,대통령령,5,문장이 끝나지 않았고 '대통령령으로 정하는' 형태로 규율권한의 일부를 위임하는 표현이므로 위임으로 판단합니다.
P00086,사항은 대통령령으로,위임,대통령령,4,문장 말미에 '사항은 대통령령으로'로 되어 있어 일부 요건을 대통령령에 맡기는 위임의 형태로 판단된다.
P00087,필요한 사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령으로'로 끝나고 필요한 사항은 대통령령으로 규정하라는 형태로 하위 규범에 규율권한이 넘어간다.
P00088,대통령령으로 정하는,위임,대통령령,5,문장 끝이 불완전하지만 '대통령령으로 정하는'은 요건의 일부를 위임하는 표현으로 판단된다.
P00089,대통령령으로 정하는,위임,대통령령,5,문장 말미에 '대통령령으로 정하는'이 등장하여 규율권한의 위임을 나타낸다.
P00090,대통령령으로 정한다,위임,대통령령,5,표지어구가 직접적으로 대통령령으로 정하는 바를 지시하며 규율권한을 하위 규범에 넘기는 위임에 해당한다.
P00091,대통령령으로 정하는,위임,대통령령,5,표지어구가 '대통령령으로 정하는'으로 끝나며 요건 일부를 규정하는 위임 조항에 해당한다.
P00092,대통령령으로 정하는,위임,대통령령,5,"표지어구가 '대통령령으로 정하는'으로 규정되었고, 요건 일부를 맡기는 형태의 위임에 해당한다."
P00093,대통령령으로 정하는,위임,대통령령,5,"문장 끝의 ‘대통령령으로 정하는’은 요건 일부를 대통령령에 위임하는 포괄위임의 의심 구문으로 판단되며, 형식은 대통령령임을 명시하고 있다."
P00094,사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령'으로 끝나며 규율권한을 넘기는 형태의 부분 위임으로 해석될 여지가 있다.
P00095,사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령'으로 끝나고 문장이 하위 규범의 규율 권한을 넘기도록 요건을 규정하므로 위임으로 판단한다.
P00096,사항은 대통령령으로,위임,대통령령,5,문장 말미에 '대통령령으로'로 규율권한을 상위 규범으로부터 하위 규범에 넘겨주는 형태가 명시되어 있어 위임으로 판단된다.
P00097,사항은 대통령령으로,위임,대통령령,5,문장 말미에 종결형으로 '대통령령으로' 규정되어 있어 규율권한의 하위 규범 위임으로 판단된다.
P00098,법률로 정한다,위임,해당없음,5,"문장 말미가 '법률로 정한다'로, 하위 규범이 상위 법령의 규율권한 범위 내에서 법률로 세부를 정하도록 위임하는 형태이다."
P00099,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 대통령령에 규율권한을 넘긴다.
P00100,대통령령으로 정하는,위임,대통령령,5,문장이 문장 끝에 '대통령령으로 정하는' 형태로 규율 권한을 상위 규범으로부터 위임받아 하위 규범에 규정할 수 있음을 암시한다.
P00101,대통령령으로 정하는,위임,대통령령,5,표지어구가 '대통령령으로 정하는'으로 끝나며 규율권한의 일부를 요건으로 위임하는 형태이므로 위임으로 판단한다.
P00102,대통령령으로 정하는,위임,대통령령,5,"문장이 끝나지 않고 불완전하지만 ‘대통령령으로 정하는’은 요건 일부를 대통령령에 맡기는 위임의 표현으로 해석되며, 표지어구가 ‘대통령령’인 점도 이를 뒷받침한다."
P00103,대통령령으로 정하는,위임,대통령령,5,문장이 종결형으로 대통령령에 규율권한을 넘긴다.
P00104,대통령령으로 정하는,위임,대통령령,5,문장이 끝나지 않았고 '대통령령으로 정하는'이라는 표지어구가 포함되어 위임 가능성을 시사한다. 또한 표지어구가 대통령령임을 명시하고 있어 L2도 대통령령으로 판단한다.
P00105,대통령령으로 정하는,위임,대통령령,5,문장 끝이 '대통령령으로 정하는'으로 규범 권한을 특정 규정에 위임하는 형태이므로 위임으로 판단된다.
P00106,대통령령으로 정하는,위임,대통령령,5,"문장이 끝에 '대통령령으로 정하는' 형태로 규율 권한의 위임을 암시하므로 위임으로 판정하며, 표지어구가 '대통령령'인 점처럼 구체 규범 형식을 명시한다."
P00107,대통령령으로 정하는,위임,대통령령,5,문장 끝에 '대통령령으로 정하는'으로 규율권한의 위임을 암시하므로 위임으로 판단하고 형식은 대통령령임
P00108,교육부령으로 정한다,위임,해당없음,5,문장이 ‘교육부령으로 정한다’로 규율권한의 위임을 명시하고 있으며 표지어구도 동일
P00109,교육부령으로 정하는,위임,해당없음,4,문장 끝이 특정 규범 형식을 제시하기보다 '교육부령으로 정하는' 형태로 하위 규범에 의무를 부여하는 위임의 시작으로 판단된다.
P00110,교육부장관이 정하는 경미한 부정행위를 한 사람에 대하여는 응시자격을 정지하지 아니한다.,위임,대통령령|조례,4,표지어구가 '교육부장관이 정하는'으로 시작하므로 하위 규범에 권한을 위임하는 형태로 보인다. 다만 범위가 모호해 포괄위임 의심이 있어도 규정의 위임으로 판단한다.
P00111,대통령령으로 정하는 특수한 관계에,위임,대통령령,5,문장 끝에 '대통령령으로 정하는'이 포섭되어 하위 규범에 구체적 규율권한을 넘기는 위임 형태를 나타낸다.
P00112,산정방법은 교육부령으로,위임,대통령령,5,"문장 말미에 특정 규범의 형식을 '교육부령으로' 정하도록 명시되어 있어, 요건의 규율 권한을 하위 규범에 넘기는 부분으로 판단된다. 다만 실제로는 '교육부령'이라는 특정 법형식이 명시되어 있어 위임의 형태를 가진다."
P00113,국민기초생활수급자 등 대통령령으로,위임,대통령령,4,문장 끝의 ‘대통령령으로’는 요건 일부를 하위 규범에 맡기는 위임의 가능성을 시사하나 문장 자체가 규율권한의 이양 여부를 단정적으로 말하지 않으므로 위임으로 판단합니다.
P00114,대통령령으로 정하는 바에 따라 입학전형료의,위임,대통령령,5,문장이 '대통령령으로 정하는 바에 따라'로 시작해 하위 규범의 규율 권한 범위를 대통령령에 위임하고 있다.
P00115,못하는 경우 등 대통령령으로,위임,대통령령,5,"문장 말미의 표지어구가 대통령령으로 정하는 바를 암시하며, 일부 요건을 대통령령에 위임하는 형태로 해석된다."
P00116,잔액을 대통령령으로,판단불가,해당없음,,PARSE_FAIL
P00117,대통령령으로 정하는 학교협의체와,위임,대통령령,5,문장 끝에 '대통령령으로 정하는'이라는 표현이 있어 요건을 대통령령에 위임하는 형태로 판단된다.
P00118,대통령령으로 정하는 바에,위임,대통령령,5,"문장이 '대통령령으로 정하는 바에'로 끝나며, 요건 일부를 대통령령에 위임하는 형태이므로 위임으로 판단된다."
P00119,대통령령으로 정하는 사유가,위임,대통령령,5,표지어구가 '대통령령으로 정하는 사유가'로 시작하고 규율권한을 넘겨 위임으로 판단된다.
P00120,대통령령으로 정하는 바에,위임,대통령령,5,표지어구가 '대통령령으로 정하는 바에'로 규율권한을 하위 규범에 넘기는 부분에 해당하므로 위임으로 판정
P00121,대통령령으로 정하는 사유가,위임,대통령령,5,"표지어구가 대통령령임을 명시하고 있으며, 사유가 대통령령으로 정하는 것으로 연결되어 규율권한의 위임을 시사한다."
P00122,대통령령으로 정하는 바에,위임,대통령령,5,문장이 종결형으로 대통령령으로 정하는 바에 따라 규정하는 것을 지시하고 있어 위임으로 해석된다.
P00123,대통령령으로 정하는,위임,대통령령,5,표지어구가 '대통령령으로 정하는'으로 시작하며 요건 일부를 대통령령에 맡기는 형태이므로 규율권한의 위임으로 판단된다.
P00124,대통령령으로 정한다,위임,대통령령,5,문장이 하위 규범의 구체적 요건을 대통령령으로 정하도록 지시하므로 위임에 해당한다.
