id,조문문장,T4_L1,T4_L2,T4_확신도,T4_근거
G0033,③ 제2조제2호가목에 따른 평생교육기관의 설치자는 특별시ㆍ광역시ㆍ특별자치시ㆍ도ㆍ특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정하는 바에 따라 평생교육시설의 운영과 관련하여 그 시설의 이용자에게 발생한 생명ㆍ신체상의 손해를 배상할 것을 내용으로 하는 보험가입 또는 공제사업에의 가입 등 필요한 안전조치를 하여야 한다,위임,조례,5,문장 말미의 '조례로 정하는 바에 따라'에 따라 시·도 조례로 규정된 내용에 따라 보험가입 등 안전조치를 의무화하는 위임 규정으로 판단
G0034,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별ㆍ직급별로 구분하여 해당 시ㆍ도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시ㆍ도의 교육규칙으로 정한다.",위임,조례,5,"표지어구가 ""정원은 조례로""로 끝나고, 제13조에 따른 단위기관별 정원은 시·도 조례로 정하는 부분은 하위 규범에 규율권한을 넘기는 위임으로 판단된다."
G0035,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,대통령령|조례,5,"문장 말미의 '조례로 정하는 바에 따라'가 일부 요건을 조례에 위임하는 형태이며, 포괄위임일 가능성도 있으나 위임으로 판단한다. L2는 '조례로'를 명시하고 있어 조례를 가리킨다."
G0036,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 요건 일부를 위임하고 있다.
G0037,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령'이며 문장이 '대통령령으로 정한다'로 끝나 위임 규정으로 해석된다.
G0038,"2. 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례에서 정하는 유치원, 초등학교, 중학교 및 고등학교 또는 이에 준하는 학교에 재학하는 학생에 대한 교습 제한기준을 충족할 것",위임,조례,5,"문장 말미의 표지어구가 조례에서 정하는 바를 규정하고 있으며, 요건의 일부를 조례에 맡겨 규율권한이 하위 규범으로 위임되었다고 해석된다."
G0039,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령'이며 문장이 끝나고 규율권한을 넘긴다(요건을 일부 위임하는 형태)로 판단된다.
G0040,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,"요건 일부를 지방자치단체의 조례로 정하라는 문구로 위임의 형태를 취하고 있으며, 표지어구가 조례로 명시되어 있다."
G0041,"② 공립 방송통신중학교 및 방송통신고등학교의 수업료등은 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 다만, 수업료등의 금액은 해당 시·도의 조례에 따라 정해진 공립 고등학교의 수업료등의 금액보다 적어야 한다.",위임,조례,5,"표지어구가 '조례로'로 끝나며, 수업료를 조례로 정한다는 형식은 하위 규범인 조례에 규율권한을 넘겨 위임하는 것으로 판단된다."
G0042,필요한 사항은 대통령령으로,위임,대통령령,5,"문장 끝에 '필요한 사항은 대통령령으로'로 되어 있어 요건 일부를 대통령령에 위임하는 형태이므로 L1은 위임, L2는 대통령령으로 판단"
G0043,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미의 '조례로 정한다'는 상위 규범이 하위 규범에 규율권한을 넘기는 위임에 해당한다.
G0044,교육부령으로 정하는 발급신청서에,위임,대통령령|부령,4,‘교육부령으로 정하는’은 하위 규범인 부령이 정하는 바를 의미하는 부분적 위임으로 판단된다.
G0045,교육부령으로 정하는,위임,해당없음,5,문장 끝에 특정 요건을 ‘교육부령으로 정하는’ 형태로 위임하고 있어 하위 규범에 규율권한을 넘긴다고 판단된다.
G0046,14. 그 밖에 대통령령이나 시ㆍ도의 조례로 정하는 사항,위임,조례,5,표지어구가 '조례로'이며 문장이 대통령령이나 시ㆍ도의 조례로 정하는 사항을 규정하고 있어 하위 규범의 범위를 지시하는 위임에 해당한다.
G0047,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,문장 말미의 표지어구가 '조례로 정한다'로 되어 있어 하위 규범에 규율권한을 넘기는 위임에 해당한다. 동시에 구체적 절차를 지방자치단체의 조례로 정하도록 명시되어 있어 형식은 조례를 요구한다.
G0048,"② 방송통신중학교와 방송통신고등학교의 교과에 관하여는 「초·중등교육법 시행령」 제43조를 준용한다. 이 경우 각 교과의 교수(敎授) 요지, 과목, 수업시간수, 그 밖에 학습활동에 관한 사항은 국립 방송통신중학교 및 방송통신고등학교는 교육부장관이 정하고, 공립 방송통신중학교 및 방송통신고등학교는 시·도의 교육규칙으로 정한다.",인용,대통령령|조례,4,"준용 규정(「○○법 시행령」 제43조를 준용한다)으로 인용에 해당. 교과의 교수 요지 등은 국립은 교육부장관이, 공립은 시·도의 교육규칙으로 정한다는 부분은 개별 처분 권한 부여지만 위임의 요건 일부를 맡기는 형태로 보이나, 본문은 준용 규정을 포함하므로 L1은 인용으로 판단하고 L2는 교과 관련 규정의 형식이 교육규칙으로 정하는 부분이 병기되어 있어 '대통령령|조례'로 판단한다."
G0049,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,"표지어구가 '조례로'로 시작하며, 구체적 사항을 정하는 주체를 규정하고 있어 하위 규범에 권한을 넘기는 위임에 해당한다."
G0050,대통령령으로 정하는,위임,대통령령,5,문장 말미의 표지어구가 '대통령령으로 정하는' 형태로 하위 규범의 요건 일부를 위임하는 형태이므로 위임으로 판단한다.
G0051,대통령령으로 정하는 일정 배수를,위임,대통령령,5,문장 말미의 '대통령령으로 정하는'은 요건 일부를 하위 규범에 맡기는 위임을 나타낸다.
G0052,"③ 직속기관과 교육지원청 소속 기관의 장의 직급, 하부조직 및 그 사무 분장에 관한 사항은 해당 시ㆍ도의 조례 또는 조례의 위임에 따른 교육규칙으로 정한다.",위임,조례,5,문장 말미에서 '시·도의 조례 또는 조례의 위임에 따른 교육규칙으로 정한다'로 규정의 장치를 시조례에 규정하고 있어 법규의 규율권한 이양이 명시적으로 존재한다.
G0053,④ 시ㆍ도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항은 시ㆍ도의 조례로 정한다.,위임,조례,5,문장 말미에 시ㆍ도의 조례로 정한다는 형식으로 하위 규범에 구체적 규율권한을 넘김.
G0054,"② 제1항에 따른 소위원회의 구성 및 운영에 필요한 사항은 국립유치원의 경우에는 유치원규칙으로, 공립유치원의 경우에는 시ㆍ도의 조례로, 사립유치원의 경우에는 정관 또는 유치원규칙으로 정한다.",위임,조례,5,표지어구가 조례로 정하는 바에 따라 소위원회 구성·운영의 필요사항을 규정하도록 하여 하위 규범이 규율권한을 넘겨 위임에 해당한다.
G0055,대통령령으로 정한다,위임,대통령령,5,문장의 종결형으로 대통령령에 규율권한을 넘긴다.
G0056,대통령령으로 정한다,위임,대통령령,5,표지어구와 문맥상 ‘대통령령으로 정한다’는 규율권한의 하위 규범 위임에 해당한다.
G0057,필요한 사항은 대통령령으로,위임,대통령령,5,문장이 필요한 사항은 대통령령으로 규정하도록 하여 하위 규범에 규율권한을 넘긴다.
G0058,국정도서는 교육부장관이 정하여 고시하는 교과목의 교과용 도서로 한다,위임,대통령령|조례,4,‘교육부장관이 정하여 고시하는’은 요건 일부를 담당 기관에 맡겨 규율권한이 하위 규범으로 넘어간다는 위임의 형태로 판단된다. 표지어구가 구체적으로 특정 고시 방식을 명시하고 있어도 규범 제정의 주체를 하위 규범에 넘긴 것으로 보는 경향이 있다.
G0059,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,문장 말미에 '조례로 정하는'이라는 표현으로 하위 규범이 조례에 의해 정해지는 규정을 두고 있어 위임에 해당한다.
G0060,대통령령으로 정한다,위임,대통령령,5,문장이 '대통령령으로 정한다'로 끝나며 요건의 일부를 대통령령에 위임하는 형태이므로 위임으로 판단한다.
G0061,법령과,인용,해당없음,5,"문장에 특정 규범의 인용이나 원용 표현이 없고, 단순히 상위법령의 제목·조문과의 관계를 명시한 표현으로 보아 인용에 해당한다."
G0062,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,표지어구가 조례로 정한다를 지시하고 있어 지방자치단체의 조례에 의한 규율 권한 이양이 있으므로 위임에 해당한다.
G0063,세부사항은 대통령령으로,위임,대통령령,5,세부사항은 대통령령으로 표기되어 있어 요건 일부를 대통령령에 맡기는 위임의 형태로 판단됩니다.
G0064,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '조례로 정한다'라는 형태로 규범의 요건 일부를 지방자치단체의 조례에 넘겨 위임하고 있다.
G0065,⑥ 지방자치단체는 해당 지방자치단체의 조례로 정하는 바에 따라 예산의 범위 내에서 「초ㆍ중등교육법」 제2조의 학교에 준하여 제2항에 따른 학력인정 평생교육시설에 필요한 보조금을 교부하거나 그 밖의 지원을 할 수 있다.,위임,조례,5,문장에 '조례로 정하는 바에 따라'와 같이 요건을 지방자치단체의 조례로 정하도록 위임하는 내용이 있어 위임에 해당한다.
G0066,교육부령으로 정하는,위임,부령,5,"표지어구가 '교육부령'으로 정하는 것으로, 일부 요건을 교육부령에 위임한 형태이므로 위임으로 판단하고 형식은 부령으로 분류한다."
G0067,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,인용,해당없음,5,표지어구는 조례로 정하는 시설 또는 장소를 언급하며 규범 제정의 위임이 아니라 특정 규범의 정의 내 용에 포함되는 부분으로 해석되므로 인용에 해당한다.
G0068,②제1항의 규정에 따른 지방교육행정협의회의 구성·운영에 관하여 필요한 사항은 교육감과 시·도지사가 협의하여 조례로 정한다.,위임,조례,5,표지어구가 '조례로'로 되어 있어 규정의 나머지 시행에 필요한 사항을 조례로 정하는 하위 규범에 넘김.
G0069,⑥ 그 밖에 시ㆍ도지원센터 또는 지역지원센터의 지정 및 지정 취소의 기준ㆍ절차 등에 필요한 사항은 대통령령으로 정하는 기준에 따라 해당 시ㆍ도의 조례로 정한다.,위임,조례,5,문장 말단의 '조례로 정한다'는 규범 제정 권한의 위임을 의미하므로 위임으로 판단한다. 표지어구도 조례를 명시하고 있다.
G0070,"⑤교육감 소속하에 보조기관을 두되, 그 설치·운영 등에 관하여 필요한 사항은 대통령령으로 정한 범위 안에서 조례로 정한다.",위임,조례,5,문장 말미에 '대통령령으로 정한 범위 안에서 조례로 정한다'로 규범 권한의 이양이 명시되어 있어 하위 규범에 규율권한을 넘긴 위임에 해당한다.
G0071,교육부령으로 정한다,위임,부령,5,"문장 끝에 '교육부령으로 정한다'로 규범의 형식을 부령으로 정하고, 위임 규정의 범위 내에서 요건 일부를 대통령령이 아닌 하위 규범에 위임하는 형태로 판단된다."
G0072,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미에서 '조례로 정한다'로 요건 일부를 지방자치단체의 조례에 위임하고 있다.
G0073,② 운영협의회의 구성ㆍ운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정할 수 있다.,위임,조례,5,표지어구가 '조례로 정할 수 있다'로 되어 있어 하위 규범의 구체적 내용 결정 권한을 지방자치단체의 조례에 위임하는 형태이므로 위임으로 판단된다.
G0074,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,"표지어구에서 조례로 정하는 시설 또는 장소를 언급하고 있으며, 규범의 요건 일부를 조례에 위임하는 형태로 해석될 수 있다. 포괄위임의 가능성은 있으나 판단은 위임으로 한다."
G0075,대통령령으로 정한다,위임,대통령령,5,"표지어구가 '대통령령으로 정한다'로 규정하고 있으며, 요건의 전부를 대통령령에 넘겨 규율권한이 하위 규범으로 위임되는 형태를 보인다."
G0076,대통령령으로 정하는 사항,위임,대통령령,5,"표지어구가 '대통령령으로 정하는 사항'으로 하위 규범에 구체적 요건을 위임하는 형태이므로 위임으로 판단되며, 형식은 대통령령임."
G0077,① 교육감은 조직 간 균형 있고 합리적인 정원관리를 위하여 지방공무원의 종류별ㆍ직급별 정원책정기준을 해당 시ㆍ도의 조례로 정한다.,위임,조례,5,"표지어구가 '조례로'로 끝나고, 하위 규범이 정할 사항의 범위를 지시해 위임에 해당한다."
G0078,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미의 '조례로 정한다'로 규범 권한이 지방자치단체의 조례에 위임되어 있다.
G0079,③ 제1항에 따른 협력체계의 구성ㆍ운영에 필요한 사항은 해당 시ㆍ도의 조례로 정한다.,위임,조례,5,표지어구가 '조례로 정한다'로 끝나며 하위 규범에 규율권한을 넘기는 부분이 명시되어 있다. 구체적 구성·운영에 관한 필요사항을 조례로 정하도록 위임하는 형태이므로 위임으로 판단한다.
G0080,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,"표지어구가 조례로 정한다로 되어 있어 조례를 지정하며, 필요사항을 지방자치단체의 조례로 규정하는 부분은 위임에 해당한다."
G0081,"② 제1항에 따른 숙박시설의 위치, 환경기준, 시설·설비기준, 영양사 및 생활지도 담당인력 배치기준 등에 관한 사항은 지역적 여건과 학원의 규모 등을 고려하여 시·도 조례로 정한다.",위임,조례,5,문장 말미에 '시·도 조례로 정한다'로 지역적 여건 및 규모 등을 고려해 규정을 조례로 정하도록 위임하고 있다.
G0082,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,문장 말미에 '조례로 정하는 바에 따라'가 포함되어 하위 규범에 특정 요건을 위임하고 있다. 형식은 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 통지하게 할 수 있다는 부분이 위임에 해당한다.
G0083,"①교육감은 조례 또는 교육규칙으로 정하는 바에 따라 그 권한에 속하는 사무의 일부를 보조기관, 소속교육기관 또는 하급교육행정기관에 위임할 수 있다.",위임,대통령령|조례|교육규칙,5,문장 말미에서 '조례 또는 교육규칙으로 정하는 바에 따라'를 통해 하급기관에 사무의 일부를 위임하는 내용을 명시하고 있어 위임으로 판단된다.
G0084,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미에 '해당지방자치단체의 조례로 정한다'로 규율권한의 위임이 명시되어 있다.
G0085,4. 해당 지역에 거주하는 학생·학부모 등을 대상으로 실시한 여론조사 결과가 시·도 조례로 정하는 기준을 충족할 것. 이 경우 여론조사 내용에는 제3호 각 목의 사항이 포함되어야 한다.,위임,조례,4,"표지어구가 '조례로 정하는 기준을 충족'으로 규정되어 있으며, 요건 일부를 조례에 맡기는 위임의 형태로 해석된다. 포괄위임 의심되나 문맥상 위임으로 판단한다."
G0086,2. 영 제17조제1항제3호 후단에 따른 지방자치단체의 인사규칙에서 정하는 바에 따라 자격증 소지를 의무화하는 특수직급의 신규임용시험 또는 전직시험에 응시하여 임용된 사람의 해당 자격증,위임,해당없음,4,문장 끝에 따르는 인사규칙에서 자격증 소지 의무화를 규정하도록 하는 부분이 하위 규범에 규율권한을 넘기는 위임으로 해석될 여지가 있다. 다만 구체적 형식은 명시되지 않고 '정하는 바에 따라'의 표현으로 보아 위임의 형태를 갖추었다고 판단한다.
G0087,② 교육감은 해당 교육규칙으로 정하는 바에 따라 제3조에 따른 인접 학교용지의 확보에 관한 업무와 교육감의 의견 표시에 관한 업무를 시·군·구의 교육장에게 위임할 수 있다.,위임,대통령령|조례,5,"표지어구가 '교육규칙으로'로 끝나므로 일부 요건을 맡기는 부분 위임에 해당하며, 하위 규범에 규율권한을 넘긴다."
G0088,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미가 '조례로 정한다'로 규정의 규율권한이 상위법령으로부터 지방자치단체의 조례에 위임되었음을 뜻하므로 위임으로 판단된다. 표지어구 역시 조례를 지시하므로 L2는 조례로 판정된다.
G0089,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미에 '조례로 정한다'로 규범 제정 주체와 형식이 명시되어 있어 하위 규범의 제정 권한에 해당하는 위임에 해당한다.
G0090,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 대통령령으로 정한다라고 되어 있어 규율권한을 하위 규범에 넘긴다.
