id,조문문장,T2_L1,T2_L2,T2_확신도,T2_근거
G0015,사항은 교육부령으로,판단불가,해당없음,2,문장이 잘려 전체 맥락과 종결형을 확인할 수 없다.
G0016,대통령령으로 정하는 사람,위임,대통령령,4,요건 대상자 범위를 대통령령에 위임하는 부분 위임 표현이다.
G0017,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,설치·운영에 필요한 사항을 조례로 정하도록 규율권한을 위임한다.
G0018,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,5,필요한 사항을 조례에 위임하는 문말 종결형이다.
G0019,교육부령으로 정한다,인용,해당없음,5,완료형 '정한다'는 표현이나 문맥상 이미 정해진 기준을 가리키는 인용으로 판단됨
G0020,교육부령으로 정한다,위임,부령,4,문말 종결형 '정한다'로 교육부령에 규율권한을 위임한다.
G0021,"② 보육교직원의 보육 활동 보호에 관한 다음 각 호의 사항을 심의하기 위하여 시·도에 시·도보육활동보호위원회를 둔다. 다만, 시·도보육활동보호위원회는 그 기능을 담당하기에 적합한 다른 위원회가 있고 그 위원회의 위원이 제3항에 따른 자격을 갖춘 경우에는 시·도의 조례로 정하는 바에 따라 그 위원회가 시·도보육활동보호위원회의 기능을 대신할 수 있다.",위임,조례,4,다른 위원회가 기능을 대신할 수 있는 조건과 절차를 조례로 정하도록 규율권한을 넘긴다.
G0022,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,조례로 정하는 시설·장소라고 규정하여 조례에 규율권한을 위임한다.
G0023,법률로 정한다,인용,해당없음,3,"'법률로 정한다'는 완결된 법률에 규율을 맡기는 것으로, 하위 규범 위임이 아니라 법률 자체를 지칭하는 인용에 해당한다."
G0024,"교육감은 법 제20조에 따라 법 제19조에 따른 출입·검사·수거 등, 법 제21조에 따른 행정처분 등의 요청 및 법 제25조에 따른 과태료 부과·징수권한을 조례로 정하는 바에 따라 교육장에게 위임할 수 있다.",위임,조례,5,권한 위임의 세부 절차와 범위를 조례로 정하도록 규율권한을 넘긴다.
G0025,⑥ 제1항부터 제5항까지에서 규정한 사항 외에 조정위원회의 구성·운영 등에 관한 구체적인 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,구체적인 사항을 시·도 교육규칙으로 정하도록 규율권한을 위임한다.
G0026,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"국립은 교육부장관이 정하는 형식 미특정, 공립은 조례로 정하도록 병기된 위임이다."
G0027,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0028,② 제1항에 따른 특성화고등학교 지정·운영위원회의 구성 및 운영에 필요한 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,구성 및 운영에 필요한 사항을 시·도 교육규칙에 위임하는 문말 종결형이다.
G0029,② 특별시장·광역시장·특별자치시장·도지사·특별자치도지사 및 시장·군수·구청장은 조례로 정하는 바에 따라 제1항 각 호의 경비의 전부 또는 일부를 방과후 과정을 운영하거나 제12조에 따른 수업일수를 초과하여 운영하는 유치원에 지원할 수 있다.,위임,조례,5,경비 지원의 방법과 절차를 조례로 정하도록 규율권한을 위임한다.
G0030,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,국립은 교육부장관이 정하는 형식을 특정하지 않았고 공립은 조례로 정하도록 병기 위임했다.
G0031,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '정한다'로 대통령령에 규율권한을 위임한다.
G0032,사항은 대통령령으로,위임,대통령령,3,문장이 잘려 있으나 '사항은 대통령령으로'는 규율권한을 대통령령에 위임하는 전형적 표현이다.
G0033,③ 제2조제2호가목에 따른 평생교육기관의 설치자는 특별시ㆍ광역시ㆍ특별자치시ㆍ도ㆍ특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정하는 바에 따라 평생교육시설의 운영과 관련하여 그 시설의 이용자에게 발생한 생명ㆍ신체상의 손해를 배상할 것을 내용으로 하는 보험가입 또는 공제사업에의 가입 등 필요한 안전조치를 하여야 한다,위임,조례,5,시·도 조례로 정하는 바에 따라 안전조치를 하도록 규율권한을 위임하고 있다.
G0034,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별ㆍ직급별로 구분하여 해당 시ㆍ도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시ㆍ도의 교육규칙으로 정한다.",위임,조례|교육규칙,5,"단위기관별 정원을 조례로, 그 중 일부 정원의 세부 배분은 교육규칙으로 정하도록 규율권한을 넘긴다."
G0035,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,절차 진행 방식을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0036,대통령령으로 정한다,위임,대통령령,3,문말 종결형 '정한다'로 대통령령에 규율권한을 위임하나 문맥이 짧아 확신도는 다소 낮음.
G0037,대통령령으로 정한다,위임,대통령령,4,문말 종결형으로 대통령령에 규율권한을 위임하는 표현이다.
G0038,"2. 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례에서 정하는 유치원, 초등학교, 중학교 및 고등학교 또는 이에 준하는 학교에 재학하는 학생에 대한 교습 제한기준을 충족할 것",위임,조례,4,교습 제한기준을 시·도 조례에서 정하도록 규율권한을 넘긴다.
G0039,대통령령으로 정한다,위임,대통령령,3,문말 종결형 '정한다'로 대통령령에 규율권한을 위임하나 문맥이 짧아 확신도는 다소 낮음.
G0040,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 조례로 정하도록 규율권한을 위임하고 있다.
G0041,"② 공립 방송통신중학교 및 방송통신고등학교의 수업료등은 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 다만, 수업료등의 금액은 해당 시·도의 조례에 따라 정해진 공립 고등학교의 수업료등의 금액보다 적어야 한다.",위임,조례,5,수업료등을 시·도 조례로 정하도록 규율권한을 위임하고 있다.
G0042,필요한 사항은 대통령령으로,위임,대통령령,4,필요한 사항을 대통령령에 위임하는 문언이다.
G0043,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,심의위원회 구성·운영 등 필요한 사항을 조례로 정하도록 규율권한을 위임함.
G0044,교육부령으로 정하는 발급신청서에,인용,해당없음,5,완료형 '정하는' 뒤 신청서를 가리키는 문언이나 문장이 잘려 있으며 기존 정해진 서식을 지칭하는 인용에 해당한다.
G0045,교육부령으로 정하는,판단불가,해당없음,3,문장이 잘려 규율 맥락을 확인할 수 없다.
G0046,14. 그 밖에 대통령령이나 시ㆍ도의 조례로 정하는 사항,위임,대통령령|조례,5,대통령령이나 시·도 조례에 사항을 정하도록 병기하여 위임한다.
G0047,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,5,"국립은 교육부장관이 정하는 형식 미특정, 공립은 조례로 정하도록 병기하여 위임한다."
G0048,"② 방송통신중학교와 방송통신고등학교의 교과에 관하여는 「초·중등교육법 시행령」 제43조를 준용한다. 이 경우 각 교과의 교수(敎授) 요지, 과목, 수업시간수, 그 밖에 학습활동에 관한 사항은 국립 방송통신중학교 및 방송통신고등학교는 교육부장관이 정하고, 공립 방송통신중학교 및 방송통신고등학교는 시·도의 교육규칙으로 정한다.",위임,미특정|교육규칙,4,"국립은 교육부장관이, 공립은 시·도 교육규칙으로 교과 관련 세부사항을 정하도록 규율권한을 위임하고 있다."
G0049,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"국립은 교육부장관이 정하는 방식(형식 미특정), 공립은 조례로 정하도록 병기하여 위임한다."
G0050,대통령령으로 정하는,위임,대통령령,3,'대통령령으로 정하는'은 요건을 하위법령에 위임하는 표현이나 문장이 잘려 전체 맥락은 불완전하다.
G0051,대통령령으로 정하는 일정 배수를,위임,대통령령,4,'대통령령으로 정하는 일정 배수'는 요건 일부를 대통령령에 위임하는 형태이다.
G0052,"③ 직속기관과 교육지원청 소속 기관의 장의 직급, 하부조직 및 그 사무 분장에 관한 사항은 해당 시ㆍ도의 조례 또는 조례의 위임에 따른 교육규칙으로 정한다.",위임,조례|교육규칙,5,직급·하부조직·사무분장에 관한 사항을 조례 또는 조례의 위임에 따른 교육규칙으로 정하도록 규율권한을 넘긴다.
G0053,④ 시ㆍ도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항은 시ㆍ도의 조례로 정한다.,위임,조례,5,취업지원센터 운영에 필요한 사항을 조례로 정하도록 위임하고 있다.
G0054,"② 제1항에 따른 소위원회의 구성 및 운영에 필요한 사항은 국립유치원의 경우에는 유치원규칙으로, 공립유치원의 경우에는 시ㆍ도의 조례로, 사립유치원의 경우에는 정관 또는 유치원규칙으로 정한다.",위임,미특정|조례,4,"국립은 유치원규칙, 공립은 조례, 사립은 정관 또는 유치원규칙으로 정하도록 규율권한을 나누어 위임하며, 유치원규칙·정관은 지정된 법형식 범주에 없어 미특정으로 처리한다."
G0055,대통령령으로 정한다,위임,대통령령,4,'정한다'는 종결형으로 위원회 구성 등에 관한 사항을 대통령령에 위임한다.
G0056,대통령령으로 정한다,위임,대통령령,4,'대통령령으로 정한다'는 종결형으로 규율권한을 대통령령에 위임하는 문구이다.
G0057,필요한 사항은 대통령령으로,위임,대통령령,5,필요한 사항을 대통령령에 위임하는 문언이다.
G0058,국정도서는 교육부장관이 정하여 고시하는 교과목의 교과용 도서로 한다,위임,고시,5,교육부장관이 고시로 정하도록 규율권한을 위임한 규정이다.
G0059,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,조례로 정하는 시설 또는 장소를 지정하여 규율권한을 조례에 위임한다.
G0060,대통령령으로 정한다,위임,대통령령,3,문맥이 잘려 대상은 불명확하나 '대통령령으로 정한다'는 규율권한을 하위법령에 위임하는 형식이다.
G0061,법령과,판단불가,해당없음,5,문장이 '법령과'에서 잘려 맥락을 알 수 없다.
G0062,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"교육부장관이 정하는 사항은 형식 미특정, 공립어린이집은 조례로 정하도록 병기 위임하였다."
G0063,세부사항은 대통령령으로,위임,대통령령,4,세부사항 규율을 대통령령에 넘기는 위임 형식이다.
G0064,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 지방자치단체 조례로 정하도록 위임한다.
G0065,⑥ 지방자치단체는 해당 지방자치단체의 조례로 정하는 바에 따라 예산의 범위 내에서 「초ㆍ중등교육법」 제2조의 학교에 준하여 제2항에 따른 학력인정 평생교육시설에 필요한 보조금을 교부하거나 그 밖의 지원을 할 수 있다.,위임,조례,5,보조금 교부 등 지원 방법을 조례로 정하도록 규율권한을 넘긴다.
G0066,교육부령으로 정하는,판단불가,해당없음,3,문장이 잘려 있어 위임인지 인용인지 맥락상 판정할 수 없다.
G0067,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,시설 또는 장소의 지정을 조례에 위임하는 부분 위임이다.
G0068,②제1항의 규정에 따른 지방교육행정협의회의 구성·운영에 관하여 필요한 사항은 교육감과 시·도지사가 협의하여 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례로 정하도록 규율권한을 넘긴다.
G0069,⑥ 그 밖에 시ㆍ도지원센터 또는 지역지원센터의 지정 및 지정 취소의 기준ㆍ절차 등에 필요한 사항은 대통령령으로 정하는 기준에 따라 해당 시ㆍ도의 조례로 정한다.,위임,대통령령|조례,5,대통령령이 정하는 기준에 따라 조례로 정하도록 병기하여 위임한다.
G0070,"⑤교육감 소속하에 보조기관을 두되, 그 설치·운영 등에 관하여 필요한 사항은 대통령령으로 정한 범위 안에서 조례로 정한다.",위임,대통령령|조례,5,필요한 사항을 대통령령이 정한 범위 안에서 조례로 정하도록 규율권한을 넘긴다.
G0071,교육부령으로 정한다,인용,해당없음,5,완료형 '정한'은 이미 존재하는 규범을 가리키는 인용이다.
G0072,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 지방자치단체 조례에 위임하고 있다.
G0073,② 운영협의회의 구성ㆍ운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정할 수 있다.,위임,조례,5,운영협의회 구성·운영에 필요한 사항을 조례로 정하도록 규율권한을 넘긴다.
G0074,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,조례로 정하는 시설 또는 장소를 규정하도록 규율권한을 넘긴다.
G0075,대통령령으로 정한다,인용,해당없음,3,"완료형 '정한다'가 아닌 문말 표현이 잘려 앞선 명사를 수식하는 인용형('정한'과 유사)으로 보이나, 문맥이 불완전해 판단 근거가 제한적임에도 종결형 '정한다'가 아니라 명사구를 수식하는 형태로 제시되어 인용으로 판정."
G0076,대통령령으로 정하는 사항,위임,대통령령,4,요건 사항을 대통령령에 정하도록 규율권한을 넘기는 위임 표현이다.
G0077,① 교육감은 조직 간 균형 있고 합리적인 정원관리를 위하여 지방공무원의 종류별ㆍ직급별 정원책정기준을 해당 시ㆍ도의 조례로 정한다.,위임,조례,5,정원책정기준을 조례로 정하도록 규율권한을 위임하고 있다.
G0078,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 지방자치단체 조례로 정하도록 위임한다.
G0079,③ 제1항에 따른 협력체계의 구성ㆍ운영에 필요한 사항은 해당 시ㆍ도의 조례로 정한다.,위임,조례,5,협력체계 구성·운영에 필요한 사항을 조례에 위임하는 문말 종결형이다.
G0080,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,평생학습관 설치·운영에 필요한 사항을 지방자치단체 조례에 위임하고 있다.
G0081,"② 제1항에 따른 숙박시설의 위치, 환경기준, 시설·설비기준, 영양사 및 생활지도 담당인력 배치기준 등에 관한 사항은 지역적 여건과 학원의 규모 등을 고려하여 시·도 조례로 정한다.",위임,조례,5,숙박시설 관련 세부기준을 시·도 조례에 규율하도록 위임하고 있다.
G0082,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,절차의 구체적 방법을 조례로 정하도록 규율권한을 넘긴다.
G0083,"①교육감은 조례 또는 교육규칙으로 정하는 바에 따라 그 권한에 속하는 사무의 일부를 보조기관, 소속교육기관 또는 하급교육행정기관에 위임할 수 있다.",위임,조례|교육규칙,5,사무 위임의 절차와 범위를 조례 또는 교육규칙에 정하도록 규율권한을 넘긴다.
G0084,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,학교급식지원심의위원회 및 지원센터 관련 필요사항을 조례로 정하도록 규율권한을 위임하고 있다.
G0085,4. 해당 지역에 거주하는 학생·학부모 등을 대상으로 실시한 여론조사 결과가 시·도 조례로 정하는 기준을 충족할 것. 이 경우 여론조사 내용에는 제3호 각 목의 사항이 포함되어야 한다.,위임,조례,5,여론조사 결과가 충족해야 할 기준을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0086,2. 영 제17조제1항제3호 후단에 따른 지방자치단체의 인사규칙에서 정하는 바에 따라 자격증 소지를 의무화하는 특수직급의 신규임용시험 또는 전직시험에 응시하여 임용된 사람의 해당 자격증,인용,해당없음,4,다른 규정(영)에 따른 인사규칙 내용을 가리키는 인용 표현이다.
G0087,② 교육감은 해당 교육규칙으로 정하는 바에 따라 제3조에 따른 인접 학교용지의 확보에 관한 업무와 교육감의 의견 표시에 관한 업무를 시·군·구의 교육장에게 위임할 수 있다.,위임,교육규칙,5,업무 위임의 세부 절차를 교육규칙에 정하도록 규율권한을 넘긴다.
G0088,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례로 정하도록 규율권한을 넘긴다.
G0089,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례에 위임하는 문장이다.
G0090,대통령령으로 정한다,위임,대통령령,5,'정한다'는 종결형으로 대통령령에 규율권한을 위임한다.
G0091,그 밖에 지정외부감사대상학교법인의 선정 또는 지정외부감사인의 지정에 필요한 세부사항은 교육부장관이 정하여 고시한다.,위임,고시,5,세부사항을 교육부장관이 정하여 고시하도록 규율권한을 넘긴다.
G0092,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,지방자치단체 조례로 정하는 바에 따라 사업 실시를 규율하도록 위임한다.
G0093,표준교육과정의 세부 기준에 관하여 필요한 사항은 교육부장관이 정한다.,위임,미특정,4,교육부장관이 정하도록 하였으나 구체적 법형식(고시 등)을 명시하지 않아 미특정으로 분류한다.
G0094,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 위임했다.
G0095,교육부장관이 정하는 수수료를 원장에게 내야 한다.,위임,미특정,4,'교육부장관이 정하는'은 형식을 지정하지 않은 위임이다.
G0096,대통령령으로 정하는,위임,대통령령,3,문장이 잘려 있으나 '대통령령으로 정하는'은 요건을 하위 법령에 위임하는 표현이다.
G0097,"⑤ 제1항부터 제4항까지의 규정에서 정한 사항 외에 납부고지서의 서식, 그 밖에 부담금의 부과ㆍ징수에 필요한 사항은 특별시ㆍ광역시ㆍ특별자치시ㆍ도 또는 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.",위임,조례,5,부담금 부과·징수에 필요한 사항을 시·도 조례로 정하도록 위임한다.
G0098,대통령령으로 정하는,판단불가,해당없음,4,문장이 절단되어 위임 범위와 술어를 확인할 수 없다.
G0099,대통령령으로 정한다,위임,대통령령,3,문말 종결형 '정한다'로 대통령령에 규율권한을 위임하나 문장이 짧아 맥락 정보가 부족함.
G0100,14. 그 밖에 대통령령이나 시ㆍ도의 조례로 정하는 사항,위임,대통령령|조례,5,대통령령이나 시·도 조례에 규율사항을 넘기는 병기된 위임이다.
G0101,"⑥ 법 제6조제1항 각 호의 어느 하나에 해당하는 자(이하 “평가서작성자”라 한다)는 교육환경평가서를 작성ㆍ제출한 후 다음 각 호의 어느 하나에 해당하게 된 경우에는 그 사실을 즉시 교육감에게 통보하고, 해당 사유가 발생한 날부터 45일 이내에 교육환경평가서를 다시 작성하여 교육감에게 제출해야 한다. 이 경우 교육환경평가서의 내용 등은 제1항 및 제3항에 따르되, 교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다.",위임,교육규칙,5,내용의 일부 생략에 관한 사항을 교육규칙으로 정하도록 규율권한을 위임한다.
G0102,대통령령으로 정한다,위임,대통령령,4,구체적 사항을 대통령령에 정하도록 규율권한을 넘기는 위임 형식이다.
G0103,교육부령으로 정한다,인용,해당없음,4,완료형 '정한다'는 이미 존재하는 규범을 가리키는 인용 표현으로 판단됨
G0104,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"국립은 교육부장관이 정하는 형식 미특정, 공립은 조례로 정하도록 병기 위임"
G0105,교육부령으로 정한다,인용,해당없음,5,완료형 '정한다'는 문맥상 이미 정해진 기준을 가리키는 인용 표현이다.
G0106,2. 제2항에 따른 지역다문화교육지원센터의 경우: 해당 시ㆍ도의 조례,위임,조례,4,지역다문화교육지원센터 관련 사항을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0107,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,5,교육기관 설치의 근거와 방법을 대통령령 및 조례에 위임한다.
G0108,④ 시ㆍ도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항은 시ㆍ도의 조례로 정한다.,위임,조례,5,취업지원센터 운영에 필요한 사항을 시ㆍ도 조례로 정하도록 규율권한을 위임했다.
G0109,"2. 그 밖에 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 미리 학부모의 의견을 수렴하도록 정한 사항",위임,조례,4,"국립학교는 학칙으로, 공립학교는 시·도 조례로 정하도록 규율권한을 넘기는 위임 규정이다."
G0110,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,학교급식지원심의위원회 구성·운영 등에 필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 위임한다.
G0111,대통령령으로 정한다,위임,대통령령,3,문말 종결형 '정한다'로 대통령령에 규율권한을 위임하나 문맥이 짧아 부분적으로 판단.
G0112,교육부령으로 정한 급식기준,인용,해당없음,5,완료형 '정한'은 이미 존재하는 규범을 가리키는 인용이다.
G0113,"①교육감은 조례 또는 교육규칙으로 정하는 바에 따라 그 권한에 속하는 사무의 일부를 보조기관, 소속교육기관 또는 하급교육행정기관에 위임할 수 있다",위임,조례|교육규칙,5,권한 사무 위임의 근거와 절차를 조례 또는 교육규칙에 정하도록 규율권한을 넘긴다.
G0114,교육부령으로 정한다,인용,해당없음,4,"완료형 '정한다'가 아닌 종결형이지만 문맥상 정보 부족으로 확실치 않으나, '정한'과 유사하게 이미 존재하는 규범을 가리키는 표현으로 판단됨"
G0115,4. 그 밖에 제1호부터 제3호까지에 준하는 것으로서 교육부장관이 정하는 사유,위임,미특정,4,교육부장관이 정하는 사유로 요건을 위임하나 법형식은 지정하지 않음
G0116,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,학교급식지원심의위원회 구성·운영 등에 필요한 사항을 조례로 정하도록 규율권한을 위임한다.
G0117,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,학교급식지원심의위원회 구성·운영 등에 필요한 사항을 조례로 정하도록 규율권한을 위임하였다.
