id,상위법령ID,상위법령명,상위조문번호,상위조문제목,조문문장,위임표지어구,API_위임구분,자동추출_위임형식,대상유형,대상명
P02582,009621,유아교육법,17,건강검진 및 급식,교육부령으로 정한다,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02583,009621,유아교육법,17,건강검진 및 급식,교육부령으로 정한다,교육부령,시행규칙,부령,법령,유아교육법 시행규칙
P02584,009621,유아교육법,19,평가,대통령령으로 정한다,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02585,009621,유아교육법,19,평가,대통령령으로 정한다,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02586,009621,유아교육법,19,평가,대통령령으로 정한다,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02587,009621,유아교육법,19,유아교육정보시스템의 구축ㆍ운영 등,필요한 사항은 교육부령으로,교육부령,시행규칙,부령,법령,유아교육정보시스템 및 교육정보시스템의 운영 등에 관한 규칙
P02588,009621,유아교육법,19,유치원운영위원회의 설치 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02589,009621,유아교육법,19,유치원운영위원회의 설치 등,고려하여 대통령령으로,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02590,009621,유아교육법,19,유치원운영위원회의 설치 등,고려하여 대통령령으로,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02591,009621,유아교육법,19,유치원운영위원회의 설치 등,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02592,009621,유아교육법,19,유치원운영위원회의 기능,그 밖에 대통령령,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02593,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,경상남도립학교 운영위원회 운영 조례
P02594,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,충청북도립학교운영위원회 설치ㆍ운영에 관한 조례
P02595,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,충청남도 학교운영위원회 설치ㆍ운영에 관한 조례
P02596,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,제주특별자치도 학교운영위원회에 관한 조례
P02597,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,전북특별자치도 도립학교 운영위원회 설치ㆍ운영에 관한 조례
P02598,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,전라남도립학교 운영위원회 구성ㆍ운영에 관한 조례
P02599,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,인천광역시립학교 운영위원회 구성 및 운영에 관한 조례
P02600,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,울산광역시립학교 운영위원회 조례
P02601,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,세종특별자치시 시립학교운영위원회 설치ㆍ운영에 관한 조례
P02602,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,서울특별시교육청 공립유치원운영위원회 구성 및 운영 등에 관한 조례
P02603,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,부산광역시 공립 유치원 및 학교 운영위원회 설치ㆍ운영에 관한 조례
P02604,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,대전광역시립 학교운영위원회 구성 및 운영에 관한 조례
P02605,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,대구광역시 공립 유치원 및 학교 운영위원회 설치ㆍ운영에 관한 조례
P02606,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,광주광역시립학교 운영위원회 설치ㆍ운영에 관한 조례
P02607,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,강원특별자치도 도립학교운영위원회 설치ㆍ운영에 관한 조례
P02608,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,경기도 공립유치원 유치원운영위원회 구성ㆍ운영에 관한 조례
P02609,009621,유아교육법,19,유치원운영위원회의 기능,10. 그 밖에 대통령령 및 시·도 조례로 정하는 사항,조례로,위임자치법규,대통령령,자치법규,경상북도립학교운영위원회 설치ㆍ운영에 관한 조례
P02610,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02611,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02612,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02613,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02614,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02615,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02616,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02617,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02618,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02619,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02620,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02621,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02622,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02623,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02624,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02625,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02626,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02627,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02628,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02629,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02630,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02631,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02632,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02633,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,충청북도립학교운영위원회 설치ㆍ운영에 관한 조례
P02634,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,충청남도 학교운영위원회 설치ㆍ운영에 관한 조례
P02635,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,제주특별자치도 학교운영위원회에 관한 조례
P02636,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,전북특별자치도 도립학교 운영위원회 설치ㆍ운영에 관한 조례
P02637,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,전라남도립학교 운영위원회 구성ㆍ운영에 관한 조례
P02638,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,인천광역시립학교 운영위원회 구성 및 운영에 관한 조례
P02639,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,울산광역시립학교 운영위원회 조례
P02640,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,세종특별자치시 시립학교운영위원회 설치ㆍ운영에 관한 조례
P02641,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,서울특별시교육청 공립유치원운영위원회 구성 및 운영 등에 관한 조례
P02642,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,부산광역시 공립 유치원 및 학교 운영위원회 설치ㆍ운영에 관한 조례
P02643,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,대전광역시립 학교운영위원회 구성 및 운영에 관한 조례
P02644,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,경상북도립학교운영위원회 설치ㆍ운영에 관한 조례
P02645,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,경상남도립학교 운영위원회 운영 조례
P02646,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,경기도 공립유치원 유치원운영위원회 구성ㆍ운영에 관한 조례
P02647,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,강원특별자치도 도립학교운영위원회 설치ㆍ운영에 관한 조례
P02648,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,광주광역시립학교 운영위원회 설치ㆍ운영에 관한 조례
P02649,009621,유아교육법,19,유치원운영위원회의 구성ㆍ운영,"① 제19조의3에 따른 유치원운영위원회 중 국립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하고, 공립유치원에 두는 유치원운영위원회의 구성·운영에 필요한 사항은 대통령령으로 정하는 범위에서 시·도의 조례로 정한다.",조례로,위임자치법규,대통령령,자치법규,대구광역시 공립 유치원 및 학교 운영위원회 설치ㆍ운영에 관한 조례
P02650,009621,유아교육법,19,유치원회계의 설치,경우에는 교육부령으로,교육부령,시행규칙,부령,법령,국립 유치원 및 초ㆍ중등학교 회계규칙
P02651,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,경기도 공립학교회계 규칙
P02652,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,경상남도 공립학교회계 규칙
P02653,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,경상북도 공립학교회계 규칙
P02654,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,광주광역시 공립학교회계 규칙
P02655,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,대구광역시립유치원 회계 규칙
P02656,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,대전광역시 공립학교회계 규칙
P02657,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,부산광역시 공립 유치원 및 학교 회계 규칙
P02658,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,서울특별시 공립학교회계 규칙
P02659,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,세종특별자치시 공립학교회계 규칙
P02660,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,울산광역시 공립학교회계 규칙
P02661,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,인천광역시 공립학교 회계 규칙
P02662,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,전라남도립학교 회계 규칙
P02663,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,전북특별자치도 공립학교회계 규칙
P02664,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,제주특별자치도 공립학교회계 규칙
P02665,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,충청남도 공립학교회계 규칙
P02666,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,충청북도 공립학교회계 규칙
P02667,009621,유아교육법,19,유치원회계의 설치,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,강원특별자치도 공립학교 회계규칙
P02668,009621,유아교육법,19,유치원회계의 운영,국립유치원의 경우에는 교육부령으로,교육부령,시행규칙,부령,법령,국립 유치원 및 초ㆍ중등학교 회계규칙
P02669,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,강원특별자치도 공립학교 회계규칙
P02670,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,충청북도 공립학교회계 규칙
P02671,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,경기도 공립학교회계 규칙
P02672,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,경상남도 공립학교회계 규칙
P02673,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,경상북도 공립학교회계 규칙
P02674,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,광주광역시 공립학교회계 규칙
P02675,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,대구광역시립유치원 회계 규칙
P02676,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,대전광역시 공립학교회계 규칙
P02677,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,부산광역시 공립 유치원 및 학교 회계 규칙
P02678,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,서울특별시 공립학교회계 규칙
P02679,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,세종특별자치시 공립학교회계 규칙
P02680,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,울산광역시 공립학교회계 규칙
P02681,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,인천광역시 공립학교 회계 규칙
P02682,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,전라남도립학교 회계 규칙
P02683,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,전북특별자치도 공립학교회계 규칙
P02684,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,제주특별자치도 공립학교회계 규칙
P02685,009621,유아교육법,19,유치원회계의 운영,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",교육규칙으로,위임자치법규,부령,자치법규,충청남도 공립학교회계 규칙
P02686,009621,유아교육법,20,교직원의 구분,대통령령으로 정하는,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02687,009621,유아교육법,20,교직원의 구분,대통령령으로 정하고,대통령령,시행령,대통령령,법령,유아교육법 시행령
P02688,009621,유아교육법,21,원장 등 교원의 유아생활지도,법령과,법령,시행령,,법령,유아교육법 시행령
P02689,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02690,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02691,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02692,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02693,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02694,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02695,009621,유아교육법,22,교원의 자격,대통령령으로 정하는,대통령령,시행령,대통령령,법령,교원자격검정령|교원자격검정령|교원자격검정령
P02696,009621,유아교육법,22,교원의 자격,교육부장관이 정하는 연수 이수 결과를 바탕으로 검정·수여하는 자격증을 받은 사람이어야 한다.,교육부장관이 정하는,위임행정규칙,미특정,행정규칙,교(원)장·교(원)감·수석교사·정교사 자격연수 표준교육과정
